z= 24252.0, x= [1, 1, 3, 1, 3, 3, 3, 3, 3, 1, 1, 2, 1, 2, 2, 3, 3, 2, 1, 2, 2, 1, 1, 0, 1, 2, 0, 1, 1, 0, 1, 3, 3, 3, 3, 3, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1, 3, 2, 3, 2, 3, 1, 2, 0, 1, 1, 0, 2, 1, 3, 1, 3, 2, 2, 1, 3, 1, 3, 0, 3, 2, 0, 2, 0, 2, 2, 3, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 3, 1, 0, 1, 2, 3, 1, 0, 2, 2, 3]
z= 25883.0, x= [1, 1, 1, 3, 1, 3, 2, 3, 3, 1, 1, 1, 1, 2, 2, 2, 3, 1, 1, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 0, 1, 3, 2, 3, 3, 3, 3, 1, 3, 2, 2, 1, 2, 3, 1, 2, 3, 2, 1, 2, 3, 1, 1, 0, 1, 1, 3, 1, 1, 3, 1, 3, 3, 1, 0, 3, 1, 3, 0, 3, 1, 0, 3, 2, 0, 2, 3, 1, 1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 3, 1, 1, 0, 1, 1, 3, 0, 2, 2, 1, 1]
z= 15978, x= [2, 0, 0, 2, 1, 0, 3, 3, 0, 1, 0, 0, 1, 3, 0, 3, 1, 1, 0, 3, 0, 2, 1, 2, 3, 1, 1, 1, 1, 0, 1, 0, 3, 2, 1, 0, 3, 1, 2, 3, 3, 1, 3, 1, 2, 0, 3, 1, 1, 1, 0, 1, 2, 2, 2, 2, 1, 1, 1, 3, 3, 2, 3, 1, 0, 2, 1, 2, 0, 1, 0, 3, 3, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 0, 3, 0, 1, 3, 3, 2, 3, 3, 1, 2, 0, 2, 1, 2]
z= 15978, x= [2, 0, 0, 2, 1, 0, 3, 3, 0, 1, 0, 0, 1, 3, 0, 3, 1, 1, 0, 3, 0, 2, 1, 2, 3, 1, 1, 1, 1, 0, 1, 0, 3, 2, 1, 0, 3, 1, 2, 3, 3, 1, 3, 1, 2, 0, 3, 1, 1, 1, 0, 1, 2, 2, 2, 2, 1, 1, 1, 3, 3, 2, 3, 1, 0, 2, 1, 2, 0, 1, 0, 3, 3, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 0, 3, 0, 1, 3, 3, 2, 3, 3, 1, 2, 0, 2, 1, 2]
0.3sfr z= 17296, x= [3, 1, 0, 0, 1, 1, 0, 0, 0, 3, 3, 1, 2, 3, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 3, 3, 2, 1, 1, 0, 2, 1, 3, 2, 2, 1, 1, 2, 1, 1, 2, 3, 2, 2, 1, 1, 2, 3, 2, 1, 1, 1, 1, 0, 3, 3, 2, 3, 1, 3, 0, 3, 0, 1, 2, 1, 2, 0, 3, 1, 0, 1, 2, 1, 2, 2, 3, 3, 3, 3, 2, 3, 3, 1, 1, 0, 1, 2, 1, 1, 1, 3, 0, 3, 2, 2, 0, 1, 0, 1]
0.0sfr z= 26355, x= [3, 1, 2, 2, 1, 0, 3, 3, 2, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 2, 1, 3, 3, 0, 1, 1, 3, 1, 0, 1, 2, 3, 2, 1, 1, 1, 2, 2, 3, 0, 1, 2, 2, 2, 2, 3, 1, 1, 3, 0, 3, 3, 0, 2, 3, 1, 1, 1, 0, 3, 3, 1, 1, 3, 2, 1, 1, 0, 1, 1, 0, 2, 2, 0, 3, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 0, 1, 3, 2, 0, 3, 2, 1, 1]
0.7sfr z= 16765, x= [3, 0, 0, 2, 1, 0, 1, 0, 3, 1, 1, 2, 3, 0, 3, 2, 1, 3, 1, 2, 1, 3, 2, 3, 1, 2, 2, 0, 3, 2, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 3, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 0, 3, 3, 2, 0, 2, 2, 0, 1, 3, 3, 1, 2, 3, 0, 2, 1, 0, 2, 2, 1, 3, 2, 3, 3, 1, 3, 0, 1, 2, 1, 2, 3, 0, 0, 0, 0, 3, 1, 1, 0, 3, 2, 1, 1, 3, 1, 1, 1]
1.0sfr z= 16090, x= [2, 1, 1, 1, 2, 3, 2, 1, 0, 2, 0, 1, 0, 0, 1, 1, 3, 3, 2, 1, 1, 0, 0, 3, 3, 0, 0, 1, 2, 3, 0, 3, 0, 3, 0, 3, 2, 0, 1, 3, 1, 2, 0, 1, 3, 0, 0, 3, 2, 3, 3, 1, 0, 1, 3, 1, 3, 2, 2, 1, 0, 1, 1, 1, 1, 1, 0, 2, 3, 0, 1, 1, 2, 3, 0, 1, 1, 2, 1, 1, 1, 2, 3, 1, 2, 2, 0, 2, 0, 1, 3, 1, 3, 2, 1, 0, 1, 2, 1, 1]
0.1sfr z= 25514, x= [3, 1, 2, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 3, 2, 1, 1, 3, 3, 3, 3, 3, 3, 3, 0, 1, 2, 0, 1, 1, 2, 1, 3, 3, 0, 2, 1, 1, 2, 3, 1, 2, 2, 1, 3, 1, 2, 0, 3, 3, 1, 1, 2, 1, 1, 3, 0, 3, 2, 0, 1, 3, 2, 1, 1, 3, 0, 3, 3, 3, 2, 1, 3, 1, 1, 2, 2, 3, 0, 3, 3, 1, 2, 0, 3, 2, 0, 1, 2, 1, 0, 3, 0, 1, 3]
0.1 1000 z= 25830, x= [3, 1, 2, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 0, 0, 2, 2, 3, 2, 1, 1, 3, 3, 3, 3, 3, 3, 3, 0, 1, 2, 0, 1, 1, 2, 1, 3, 3, 0, 2, 1, 1, 2, 3, 1, 2, 2, 1, 3, 1, 2, 0, 3, 3, 1, 1, 2, 1, 1, 3, 0, 3, 2, 2, 1, 3, 2, 1, 1, 3, 0, 3, 3, 3, 2, 1, 3, 1, 1, 2, 2, 3, 3, 3, 0, 1, 2, 0, 3, 2, 0, 1, 2, 1, 0, 3, 0, 1, 3]
0.0 1000 z= 26503, x= [3, 1, 2, 2, 1, 0, 3, 3, 2, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 2, 1, 3, 3, 2, 1, 1, 3, 1, 0, 1, 2, 0, 2, 1, 1, 1, 1, 2, 3, 0, 1, 2, 2, 2, 2, 3, 1, 1, 3, 0, 3, 3, 3, 2, 3, 1, 1, 1, 0, 3, 3, 1, 1, 3, 1, 1, 1, 0, 1, 1, 0, 2, 0, 0, 3, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 0, 1, 3, 2, 0, 3, 2, 1, 1]
0.1 1000 z= 24297, x= [3, 1, 1, 3, 2, 0, 2, 1, 1, 3, 3, 3, 1, 2, 2, 1, 2, 2, 3, 2, 0, 2, 1, 1, 2, 3, 3, 3, 3, 2, 1, 0, 0, 1, 1, 1, 1, 3, 3, 1, 2, 1, 1, 0, 2, 1, 0, 2, 3, 1, 0, 3, 1, 3, 3, 3, 1, 3, 1, 1, 3, 0, 3, 3, 2, 1, 3, 1, 1, 1, 2, 3, 3, 0, 0, 2, 1, 3, 3, 1, 3, 2, 3, 1, 2, 0, 2, 3, 1, 3, 3, 2, 3, 3, 1, 3, 2, 0, 1, 3]
sem crossover z= 23166, x= [2, 1, 3, 2, 1, 3, 0, 0, 2, 1, 3, 1, 1, 3, 2, 3, 1, 1, 1, 2, 0, 3, 1, 2, 3, 1, 1, 2, 1, 0, 1, 0, 3, 1, 1, 1, 1, 1, 1, 0, 3, 1, 2, 1, 2, 2, 3, 1, 1, 1, 0, 2, 2, 2, 3, 1, 1, 1, 1, 0, 1, 2, 3, 2, 0, 3, 1, 3, 0, 1, 2, 0, 1, 3, 1, 3, 1, 2, 2, 1, 1, 2, 3, 2, 2, 3, 3, 1, 2, 1, 3, 0, 3, 2, 1, 2, 0, 2, 1, 2]
0.5 1000 z= 24877, x= [2, 2, 1, 2, 1, 2, 1, 3, 3, 1, 2, 3, 2, 3, 3, 3, 1, 3, 2, 3, 0, 2, 3, 0, 1, 1, 2, 1, 2, 0, 1, 1, 0, 1, 1, 2, 2, 1, 2, 0, 3, 2, 1, 2, 3, 2, 1, 0, 3, 0, 0, 3, 3, 3, 3, 2, 2, 3, 1, 1, 1, 0, 2, 3, 3, 1, 2, 2, 3, 1, 2, 0, 3, 2, 2, 3, 1, 1, 3, 1, 1, 2, 3, 3, 1, 1, 1, 1, 0, 1, 1, 0, 3, 3, 1, 0, 3, 2, 1, 3]
0.5 1000 (validate unico) z= 25661, x= [1, 3, 3, 0, 2, 3, 3, 3, 3, 1, 2, 2, 3, 2, 2, 0, 3, 1, 1, 1, 0, 3, 1, 2, 1, 2, 2, 2, 2, 0, 1, 3, 0, 3, 3, 3, 3, 1, 3, 2, 1, 0, 0, 3, 2, 1, 3, 1, 2, 1, 0, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1, 0, 1, 1, 0, 3, 1, 3, 3, 3, 1, 2, 1, 0, 2, 2, 3, 1, 1, 1, 1, 2, 2, 1, 3, 1, 2, 1, 0, 1, 1, 0, 1, 3, 0, 1, 3, 1, 2, 1]
z= 26155, x= [2, 1, 3, 2, 1, 0, 3, 3, 3, 1, 3, 1, 2, 1, 0, 1, 1, 2, 1, 2, 2, 2, 3, 3, 2, 1, 1, 1, 1, 2, 1, 3, 0, 3, 3, 3, 1, 2, 1, 0, 3, 1, 3, 0, 3, 1, 3, 1, 1, 3, 1, 2, 2, 0, 2, 2, 1, 2, 3, 3, 2, 0, 2, 3, 3, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 1, 1, 2, 1, 3, 2, 1, 2, 2, 2, 3, 2, 0, 3, 2, 0, 3, 3, 1, 2, 3, 2, 1, 1]
z= 14393, x= [1, 1, 1, 3, 3, 1, 3, 3, 2, 2, 2, 3, 1, 2, 1, 1, 1, 3, 0, 3, 1, 0, 0, 2, 1, 3, 1, 2, 3, 3, 3, 0, 2, 3, 0, 1, 1, 3, 1, 1, 0, 2, 3, 3, 1, 1, 0, 0, 3, 1, 2, 2, 3, 2, 2, 3, 2, 0, 1, 0, 1, 2, 3, 1, 0, 3, 2, 3, 1, 2, 0, 0, 1, 2, 3, 0, 1, 1, 0, 0, 0, 3, 0, 1, 2, 0, 0, 2, 1, 1, 2, 0, 2, 2, 3, 3, 0, 0, 2, 2]
z= 25330, x= [1, 1, 3, 3, 0, 1, 3, 2, 3, 2, 2, 3, 2, 1, 2, 3, 1, 3, 2, 1, 0, 2, 1, 2, 3, 1, 2, 2, 2, 3, 2, 1, 3, 3, 3, 2, 2, 1, 2, 0, 0, 3, 2, 3, 2, 1, 1, 1, 2, 3, 2, 2, 2, 0, 1, 1, 1, 1, 1, 3, 2, 0, 3, 2, 1, 2, 2, 1, 1, 1, 1, 0, 2, 0, 3, 1, 3, 2, 1, 1, 2, 3, 2, 1, 2, 0, 1, 2, 0, 3, 2, 3, 2, 2, 3, 0, 1, 0, 2, 2], time13.132145699928515
